id_cliente,nome,data_nascimento,cpf,estado,data_cadastro
295f54f3-55d4-4d24-b5e0-acb8a8104339,Asafe Silveira,1984-12-14,580.245.530-34,AL,2026-05-29
6a581480-b8a5-4966-b010-6bd1facc184a,Joaquim Jesus,1952-07-08,348.250.067-18,AL,2025-04-04
d6c65825-044e-49d9-ad3c-3d6cb9a852bf,Matheus Sá,1962-03-06,186.416.139-53,RO,2025-01-16
e68b6ddd-1fa2-431f-9c5f-637a6fbfacb1,Benício Cavalcanti,2008-04-05,957.578.183-62,RS,2024-09-02
feeb599a-77e6-44ee-a7ba-8d37b9da8517,Luiz Gustavo Cardoso,1997-06-29,771.216.134-08,TO,2025-01-21
baa6115c-31b9-441c-a21d-b44662f6bdbd,Mathias Araújo,1949-10-01,948.888.135-45,AL,2025-04-28
a76b8da8-f5e6-4163-a525-9645d9bcac38,Paulo Novaes,1943-05-03,418.294.773-69,BA,2026-06-17
6c196165-5b1d-49c3-bbb7-306910f7201a,Alice Gonçalves,1941-12-17,388.121.014-18,AC,2026-06-02
91ab7eea-ae99-4ad0-b50e-2f642452bfa4,Nathan Alves,1991-10-02,589.832.935-09,PB,2025-09-03
d35628fd-d1e6-41e3-92d4-9fb677f549a9,Calebe Albuquerque,1981-01-25,772.641.815-29,RO,2025-12-06
1b7000bd-04b9-4d85-9917-c35331b7b93b,Allana da Rosa,2000-01-19,032.630.114-71,PR,2025-08-22
e5bddf39-9df1-4420-b20f-029aef1e9afd,Igor Sá,1951-03-12,609.937.385-17,RS,2025-04-19
5bf57242-1505-402a-8723-714c898b3655,Maria Luiza Sales,1986-05-03,229.275.542-37,AP,2026-05-06
2ba5a01b-ca2a-4455-be5c-349228e94845,Beatriz Cardoso,1987-10-28,606.796.399-33,RN,2025-03-27
20f66abc-206e-4d40-a53f-1994abf7a8c8,Sr. Vicente Fonseca,1980-06-09,005.353.647-24,RR,2025-12-04
3b1afd3a-6f60-4075-8d57-e42e27cce1de,Alexandre Lima,1992-01-13,483.118.433-61,AL,2025-06-17
e1478a44-d8e8-4980-8cba-55c319d35032,Vinicius Vargas,1999-05-22,565.379.221-41,SP,2025-01-11
88537138-be44-4b0d-aa37-27ca84b59f1f,Mateus Pinto,1989-08-09,519.850.357-14,RO,2026-01-23
75b82a03-948c-42a7-85b4-b3841025f506,Luan Freitas,2001-11-12,528.599.391-99,RR,2025-12-19
0bbc09a8-5c1e-40b3-982a-f998607888bb,Hadassa Câmara,1941-01-10,612.461.730-12,PA,2025-10-20
2646aedd-67da-4468-bb72-e4381fbd0b81,Daniela Gomes,1994-07-22,893.250.508-19,PR,2025-06-01
c014d322-b61b-486a-83e3-77f0f9e223dd,João Felipe Nunes,1988-04-15,730.818.151-33,PE,2025-03-06
ee6bacb2-9267-4bf4-995f-4c06334d4d60,Sra. Stella Moraes,1939-07-10,940.827.477-92,RO,2025-11-27
ad2621da-ee4f-445b-a3c2-3bf1a52a30bb,Ana Liz Fernandes,1947-05-19,006.161.459-98,BA,2025-05-18
07c05c14-a4c1-40b7-b2e8-a8ee189f91cb,Sra. Gabrielly da Costa,1991-01-12,965.318.757-99,RS,2025-04-27
a7c534bf-d2a8-4a85-9864-4aa326c76dac,Vitória Fogaça,1951-05-01,479.265.467-11,PI,2025-12-24
f6b1b529-d5fb-4d63-9ad7-1e6f9dbd0756,Ryan Vasconcelos,1980-08-15,406.466.115-05,ES,2026-05-29
c1f94f8f-5301-4739-a177-6e708ce22546,Otávio Peixoto,1955-02-07,763.564.822-78,PR,2025-09-03
e97499b8-5fcb-438c-b711-a0d15fbce330,Pietro Lima,1964-07-02,071.947.594-45,MG,2026-08-12
685a21d1-6c5e-4e33-9eeb-576e1038281f,Alícia Camargo,1945-04-11,340.770.740-43,RS,2025-11-27
b50af8ce-409a-4cb6-8a7c-39be30f3ee02,Maria Isis Santos,1961-07-15,464.954.214-34,RJ,2025-10-09
3ca2ecb6-ae99-4618-931d-7a97f84588ab,Giovanna Pimenta,1958-11-08,518.722.992-93,MG,2025-02-12
46f3555e-2f91-4771-9690-ab207772b92e,Nicolas Mendonça,1992-04-06,249.269.198-17,TO,2025-05-31
72978f5e-a3ce-48f6-94ec-ada7eb45108e,Mirella Cunha,1959-06-10,970.019.152-82,PA,2025-03-04
c97ab5fe-daa6-438c-b0d8-17a82e444756,Yago Nogueira,1943-03-29,466.927.666-09,PR,2026-03-12
05af4954-c6c6-436f-8bd1-ef6a9c214951,João Vitor Siqueira,1986-01-12,658.000.549-98,RR,2025-06-15
de4abd18-6c2a-4954-9519-0d336b0bb664,Lorena Peixoto,1952-08-18,402.491.559-80,SP,2024-11-04
1016c16c-d3a4-47ef-9a51-063b7a7cf42e,Bryan Câmara,1952-05-21,030.105.903-79,PR,2026-08-21
90e800ac-46b0-41f4-a379-3daa49cae93c,Hadassa da Costa,1987-08-21,378.509.844-00,TO,2025-07-20
66da4ccc-718e-4298-ab61-19654bc3970d,Mateus Rodrigues,2002-12-14,628.013.065-84,PI,2025-01-07
7399217d-67a3-4ab7-aa61-44c83458900d,Thomas Pimenta,2002-01-03,652.366.477-19,TO,2025-12-26
a05cdec6-54bc-456d-8acf-96781cde62b8,Elisa Câmara,1938-03-01,002.799.878-34,MA,2025-09-13
de64178f-6404-4169-a761-96d3a64b84c2,Davi Miguel da Mata,1961-07-06,397.262.003-13,AL,2025-07-10
6c9c4984-e3b4-497e-8ed7-756c5e35d1c9,Bella Novaes,1968-09-01,696.254.551-67,GO,2024-10-19
cf5de0bf-e04f-4edd-85e9-c8e55fe01879,Otto Rodrigues,1961-07-02,300.480.093-51,AP,2025-08-13
63e1c0cc-e5e8-4385-be10-59d273347913,Thomas Correia,1978-03-30,299.034.154-91,SE,2026-07-21
e017821d-aaf7-44f8-84a1-4facb0a82fee,Liam Peixoto,1973-03-09,959.315.611-10,RR,2026-05-13
1ff7fdf2-f04d-4362-bae0-ff2ae06d9c28,Sr. Luiz Otávio da Cruz,1960-04-30,569.193.903-45,CE,2026-04-27
b7d3a9ee-d39f-4ed1-a03d-34852cde9697,Heloísa da Conceição,1948-03-13,176.819.983-63,PA,2026-06-04
41aa8505-dabd-40db-b46c-42e9a8094e01,Henrique da Mota,1937-02-15,270.632.275-12,RJ,2026-02-25
46c9fd73-85b2-4227-9924-2fd42cb639ef,Dra. Heloísa da Cruz,1936-04-30,393.989.996-35,SE,2026-05-14
10fe6144-c5e4-4c0f-8a77-c7994e8ed11d,Breno Borges,2002-06-12,422.811.176-95,RS,2025-08-27
0cb76e07-9935-4050-b149-79f359ab7f6a,Erick Souza,1970-12-13,620.950.362-31,SP,2024-09-10
2052a1ae-d563-4a00-8239-1046cc0bc6e8,Arthur Gabriel Farias,2001-02-15,555.553.513-95,MA,2025-05-13
82d3869d-58e4-4d69-a657-fca839e39024,Luiza Cassiano,1960-06-04,321.011.626-10,AP,2025-04-20
5de9f6e3-765d-4720-8d63-4b03d5387041,João Miguel da Paz,1951-08-26,347.857.409-66,SC,2026-07-29
ea747029-3014-40a3-b7e3-99f129adef59,Sra. Mirella Peixoto,1979-04-01,971.714.976-55,AC,2025-08-19
f262c2dc-7c2c-405d-b813-d23d8cc0068b,Henry Gabriel Leão,1972-05-07,030.569.753-15,DF,2025-02-02
570b595d-d794-43a9-bc87-537594f6c4c0,Aylla Ferreira,1959-10-30,468.693.214-98,AC,2025-07-20
3426f30f-83fe-4071-89fd-88fa9361617f,Francisco Teixeira,1967-02-01,372.369.617-98,TO,2025-04-04
01dccd7b-6514-4332-a8ac-8c98d88d5a95,Bruno Sampaio,1983-12-06,794.270.048-30,MT,2024-12-02
622c8744-3667-4df2-9e9f-40cd1858edca,Dr. Alexandre Araújo,1967-11-23,035.078.644-75,SC,2026-03-16
6bca4bd4-0772-4c27-a280-31a95ab4420f,Francisco Cardoso,1936-03-06,582.495.540-76,PE,2025-07-10
1d5c9241-b237-40cc-b485-21f8ac3cf04a,Melissa Leão,1989-08-01,245.695.042-57,PE,2026-04-03
665a9dc3-50df-49b5-a93d-2cd81f5525db,Ravi Costela,1982-04-18,801.404.605-18,ES,2025-12-14
ea3f8eae-0444-4da7-bb2d-64c57b6342fc,Laís Barros,1939-01-25,282.432.691-68,BA,2025-06-02
48e0876a-892e-46d2-8324-a8a4328f3119,Lucca Moraes,1944-03-17,794.505.954-27,PA,2026-01-26
f9047d9b-b6ff-4560-8d0f-0e11fdf40556,Maria Vitória Marques,1981-03-08,303.413.196-37,GO,2026-07-04
e578dfdd-e844-4967-850e-c15c33748ba6,Ana Liz Correia,1941-04-26,035.029.991-41,GO,2026-01-03
0cf25a27-1043-4c22-9b66-cf6e926076e3,Davi da Mota,1954-11-23,416.254.879-60,PR,2025-05-09
4022648f-b148-4ba5-86f4-a351b2c20a23,Gustavo Fernandes,1943-04-04,369.835.358-50,MG,2025-05-28
dd6895b3-9eec-44e0-85df-4da3c74792aa,João Cirino,1963-08-12,552.454.902-97,PB,2025-05-26
23bbeb56-075b-4037-b8e2-53a3bcefccbe,Dra. Olívia Melo,1970-03-22,958.221.371-93,MT,2025-03-25
e79a9aa5-8d8a-4fd6-a05c-457d5a828693,Maysa Cirino,1974-08-11,003.645.216-99,MA,2025-02-25
4fa60995-9300-4851-98ae-4a83cb0569e3,Ana Liz Siqueira,1969-01-17,145.413.020-53,MT,2024-12-11
1dacb8b0-0db6-4cae-93d6-f373a8a38064,Yasmin Carvalho,1976-07-11,184.013.145-30,PR,2026-06-17
2ff2c2cd-62bb-467b-be73-f7b123595330,Ravy Farias,1978-04-05,538.814.406-55,RJ,2024-12-01
1b84582b-dc54-4494-98d2-5d30d21780c1,Nicolas Macedo,1968-04-04,297.148.269-19,TO,2025-12-10
87d95c77-0fb1-4540-a694-906c58b89d66,Juan Vasconcelos,2004-11-11,886.034.998-56,MS,2025-07-12
b0d2017b-b54e-41a1-bd93-07498c2d60c2,Rodrigo Cavalcante,1976-11-15,234.284.644-68,AM,2025-03-26
b6d006a4-4eef-43ea-989c-ffdcee254064,Sarah Vieira,1940-08-03,612.383.117-55,RO,2025-12-12
f4883339-8bb5-492e-8a22-6268c8111856,Ravi Lucca Pinto,1949-11-03,719.007.234-56,MG,2025-11-18
52da8c6e-687f-4c6c-97ef-51a33865bf51,Manuela Porto,1945-01-22,240.337.333-83,DF,2025-11-16
79f87bed-164e-48d9-9ed9-b0edf0c1e203,Erick Azevedo,1982-10-09,696.487.097-50,MA,2025-07-12
92f5b483-17a7-4b1d-ba78-bfa062fb71a3,Kevin Martins,1997-06-12,095.350.660-92,SE,2025-10-20
1dd8cc10-770b-4701-bb83-26d97f728045,Davi Lucas Marques,1936-01-07,329.422.878-73,AP,2025-08-27
0d08d94a-632d-4415-a6ff-e0db72bad55a,Erick Ramos,1995-08-02,669.740.986-44,ES,2026-06-24
02198970-d90e-4a75-9128-6d58f169863c,Cecília Lima,1959-12-16,580.463.182-12,AC,2025-08-24
bd5f2f01-0d68-4e70-8c75-30592e4ed211,Marcela Carvalho,1995-12-21,515.261.218-64,GO,2025-02-13
47ecea9e-8432-4a42-aa99-1cebd7c3b0c6,Maysa Teixeira,1956-12-23,700.567.316-13,RJ,2025-04-14
6ed81ab4-5f8b-4a62-9ffa-dec6fbb4f648,Leandro da Luz,1972-03-10,952.105.500-96,BA,2026-08-22
62662213-d412-41b4-bbf5-52d94ad77eb3,Heloisa Moreira,1955-03-15,999.416.890-70,TO,2025-11-20
25408d79-cd40-4804-bdf3-f4c503d5a5f4,Ana Laura Mendonça,1981-10-22,754.143.719-66,PI,2026-03-04
364c9955-eb65-4790-9073-d369e82cb0c0,Fernando Pacheco,1936-06-18,522.309.218-79,MT,2026-04-27
504d10e5-7b2b-4440-ac80-5d1dfe9fc09d,Sofia Carvalho,2000-04-07,061.907.623-01,MA,2026-01-05
4a15293e-c894-44da-be34-f1fd90534db6,Gael Henrique Moraes,2005-05-22,001.598.451-15,AP,2024-11-14
5a4c69c4-767b-49e3-984b-4fb5ac7e79de,Marina da Mota,2006-03-08,725.411.212-34,PI,2025-09-15
733df05d-35a1-4475-9a6b-ca47bf444937,Maria Sophia Jesus,1980-12-28,888.486.906-03,AM,2025-02-23
2c8f697f-fab0-4ebc-9b04-324db6bbdfd6,Alexandre Aragão,2004-11-28,099.034.535-62,SC,2024-10-07
f7a06aef-cc11-4319-8557-50332399bf8e,Fernanda Marques,1978-02-02,791.302.838-36,PB,2024-09-01
4f9e7971-8c83-4683-8ead-7e23195dd800,Maria Sophia Cavalcante,1954-01-20,130.398.044-14,AM,2025-06-20
e109e767-9ef8-41ba-a657-7888acca9908,Augusto das Neves,2003-05-15,791.535.852-82,PA,2025-09-20
70c6cf61-d84e-4d8b-8268-cf44b14f09d4,Sophia Aragão,1954-08-11,254.335.412-20,MS,2024-12-16
2eee9289-0980-40b3-9bea-4c52d7902720,Sr. Lucas Gabriel Rios,1947-06-21,934.765.019-03,CE,2024-08-23
604e8a4c-e796-4f45-aa4d-6a250d593c98,Apollo Nogueira,1991-08-09,813.599.392-35,RN,2024-11-03
f3133652-555a-440f-8438-cec8bcc9b9b2,Marcela Azevedo,1947-03-19,640.813.083-36,RR,2025-04-25
fd26005b-304f-426a-9c21-aa394a05812f,Yasmin Casa Grande,1966-07-01,505.767.256-92,RO,2025-02-21
8dba553a-0a56-4723-b42c-0997e8f1c5d3,Allana Rezende,1973-08-27,128.519.411-30,AM,2025-11-29
4f1054c8-9276-4664-81e2-878018c799cf,Mirella Ribeiro,1988-10-16,339.985.104-02,PB,2025-10-04
2da58c31-e4df-4ede-8ffc-09d09ab2eaec,Melina Machado,1999-10-27,973.614.437-63,RJ,2025-10-03
d4005e11-0c65-41cb-aaa8-51d689012643,Lucca Gonçalves,1959-10-17,450.970.145-44,PR,2026-04-24
1b779b46-51db-454c-86c6-4335009a21a1,Srta. Eloá da Cunha,1970-04-16,073.788.723-66,CE,2026-04-08
c292ed18-0f0f-4530-a77f-664690b5355b,Sara Mendes,1955-11-12,754.556.733-94,PA,2025-04-17
8970dc2c-d10b-4707-93b6-243e824cab0f,Maria Cecília Câmara,1975-01-05,113.616.381-51,PB,2026-02-27
6eace12c-3e01-43f8-8889-7c8439c0a8c7,Mariane da Paz,1957-05-26,827.334.048-63,RJ,2026-08-09
7ae8e3cf-cee8-4583-bd7f-f3e11f992077,Maria Luísa Araújo,1944-12-11,014.110.523-36,SE,2025-04-17
2e71d451-c979-4a13-8ddc-b12802a14001,Arthur Gabriel Câmara,1953-09-27,928.952.880-41,RS,2025-08-15
a4e622d1-db6f-4bbb-a024-89a59848b598,Igor Guerra,1978-04-15,664.958.601-23,SE,2026-02-25
3dc61f4b-23ea-4898-b392-6fde895a8b33,Noah Moura,2003-12-17,777.997.200-56,MS,2026-03-01
3d442e3d-046b-464f-ba9c-754710efe52b,Leandro da Luz,1979-10-31,984.900.910-05,SE,2025-06-29
4db2b8db-8592-46c3-81c9-b12540d62111,Stephany da Rosa,1952-02-29,075.564.060-61,MA,2025-11-13
39f3c34d-8ddf-432e-ad16-f9fbfd843386,Anthony Gabriel Rocha,1991-10-16,244.218.091-84,BA,2025-04-22
68afae0f-b4d4-4c8f-b357-93f15e3b77fe,Gustavo Henrique da Rocha,1968-05-03,085.393.345-68,MG,2025-07-13
d05e13eb-d5fc-4760-8329-125b72e8cb04,Sra. Melissa Oliveira,1983-01-29,895.932.972-03,AP,2024-12-20
d4d91a82-eaca-4606-92ed-47daf8f1fb6c,Valentina Cavalcante,1953-03-11,295.920.813-17,AP,2024-12-07
5bc43d43-6bb7-4614-9da0-6fdbdbcadcaa,Nina Andrade,1999-11-12,551.741.255-17,CE,2025-05-14
dcf235a5-bb0a-4d82-979b-7dcd39c22a31,Milena Viana,2000-04-09,418.850.201-50,SC,2026-02-05
3078f7c5-5d6e-45e2-a7fb-680d04716cfb,Sra. Heloísa Borges,1983-06-10,069.405.331-81,PI,2025-03-21
9ccecc35-aeec-41bc-9ed0-ec61d055755e,Sra. Yasmin Siqueira,1991-05-28,062.783.634-41,PI,2025-03-23
ba837797-13d1-4b51-9c60-514d063d925b,Valentim Camargo,1941-03-28,979.240.654-57,DF,2026-08-04
d554ba54-4a4c-4b4b-8a8b-e395fc7d8057,Dr. João Caldeira,1960-09-15,418.418.018-40,AP,2025-09-22
3d715f22-9d50-450a-acb8-479c0bd5141a,Bryan Cardoso,1986-03-20,527.634.655-31,SP,2024-09-23
ef748573-b398-478b-b450-a0d01f9d2c6d,Marcela Azevedo,1992-05-02,185.437.111-67,MG,2025-08-11
2d34df69-7ddc-4126-9b02-5b1fd37beaf8,Zoe Albuquerque,1943-07-16,076.139.123-34,RO,2025-03-12
5c0b5480-eddd-4517-8a35-c17b035b96b2,Maria Alice Jesus,1962-11-16,577.667.987-23,MA,2025-10-28
7908a489-5d6e-441d-a173-ca733c05f491,Júlia Albuquerque,1944-08-01,832.616.361-92,RN,2024-12-15
7557161a-40e4-42c0-8051-c5be58183aaf,Théo da Cruz,1973-09-03,422.620.273-17,MS,2025-02-14
b2ba282f-2cc3-44b4-8675-ddf77f639357,Luiz Miguel Silva,1951-02-01,224.272.473-31,MA,2026-07-25
d5806701-b35e-4260-b86f-177e2ee23ade,Juliana Garcia,1962-09-09,119.418.578-56,ES,2025-05-23
626edf1f-b91b-4849-a38c-5c322364470a,Fernando Gomes,1953-03-25,194.674.048-50,RO,2024-08-22
772da86e-c232-45ff-8f20-59bad55c50b8,Mateus Rodrigues,1957-01-04,276.837.618-69,AM,2025-01-01
45a169c1-9152-4ea5-bdf9-7ed14419ce0c,Augusto Dias,1967-03-23,885.337.234-64,PE,2026-08-22
929d4a54-4031-4195-963f-b7a443d184b6,Arthur Gabriel Pinto,1941-06-07,001.999.957-19,SC,2026-01-12
8be85370-a14b-44c2-b535-158fcb8bd59e,Enzo Sales,1980-05-17,235.297.098-53,ES,2024-10-04
1c11e52a-0a8a-4d73-9d34-25e94c253187,Gael Ferreira,1968-02-25,706.977.316-76,MT,2026-04-23
78a21378-c883-4b7f-b1fa-e64b8e19c62a,Nicole Sá,1949-09-18,040.388.100-69,AP,2026-08-01
ac7fee83-3fa4-4527-9dab-73323fccebdb,Felipe Guerra,1984-06-17,071.320.213-80,MT,2025-05-16
2c6c0291-3ffc-4a98-a2e8-7a27fea9ff58,Gustavo Peixoto,1983-07-09,619.575.834-56,AM,2025-09-30
dca8a053-eb3b-492e-a9db-6e8a3051660c,Dr. Dante Nogueira,1993-05-22,474.007.006-57,MG,2026-07-02
ce20c3a7-70fe-4c2a-8cdf-c94fda689adc,Vicente Farias,1974-03-12,054.904.116-93,SC,2025-09-15
45b4b959-34fa-4189-9fe9-0584aaa1ac36,Thomas Siqueira,1980-07-20,041.260.180-96,PI,2025-01-11
ab2f83c9-c06d-4e12-8a09-f38ea958e528,Caroline Freitas,1945-11-13,230.490.469-67,RO,2024-09-23
fe32fb8e-27ce-4eff-bd02-c3127c5855da,Dr. Matheus Sales,1971-04-10,942.657.350-46,PR,2025-09-14
2fc6206a-d38b-418a-bee1-9f7d6384df17,Maria Luísa das Neves,1989-08-12,895.205.426-93,MA,2024-11-14
28d96c2f-fa73-4ed1-b8f2-2e4e5abf407a,José da Conceição,1949-03-14,335.358.907-30,DF,2026-01-18
53e3f8d1-1737-4935-bfb2-6bd44aebbf19,Lucca Garcia,2006-12-27,028.053.959-68,SP,2026-08-02
a7616f90-f18b-49a8-9d32-850f738766a9,Maria Ferreira,1960-07-21,191.672.307-09,AC,2025-02-13
260f658f-5411-424a-8d4d-ef3a00f196f2,Lívia Campos,1969-08-18,339.034.918-01,MT,2025-09-15
950e589e-41e5-450e-b94a-f74eedb9169c,Rafaela Ramos,1939-05-05,171.962.023-54,MT,2025-02-19
4fde4c21-ace5-49c5-867d-53a7cd3468db,Breno Araújo,1947-02-13,116.488.942-22,SP,2025-09-23
e6821203-f720-4227-b1c8-04a333fd35eb,Manuella Gomes,1953-06-30,385.385.635-88,RJ,2025-03-07
694aa7d4-e0cb-483a-9fe2-5a46971c6244,Ian Costa,1997-08-17,387.279.530-00,SE,2025-03-19
f56b64d8-6e8b-4a69-9da9-30d2f1e4a4e8,Maya Jesus,1999-05-31,451.784.867-56,AL,2025-06-07
b3653f94-6a2b-4fba-a109-6590db6e51b2,Dom Pastor,1963-11-26,930.845.497-88,AM,2025-10-02
3984bd70-b655-4657-9405-1cf070a2ab0d,Liz Guerra,1943-03-23,554.106.065-07,RO,2024-10-28
c5c6f31e-4599-4e0b-81d3-4dd2009405a2,Manuella Alves,1970-10-09,257.699.892-01,AC,2024-11-04
04c45074-5c02-4513-8e5e-108dd47325c1,Ísis Leão,1963-02-05,199.796.028-17,ES,2025-04-02
ed828c32-7071-4c63-a28e-8b704000c957,Júlia Farias,1991-10-01,070.675.311-20,AP,2026-08-02
93ecf5cb-4668-4ba5-b12c-f590d630f055,Luna Carvalho,1938-04-23,351.613.088-66,PI,2024-10-05
f32fe7e0-6cab-43c1-a130-c8337a4a6203,Srta. Hadassa Fonseca,1989-02-07,922.765.248-33,MS,2026-02-27
8a6476f6-b2d0-4297-b449-8a4634eccf72,Luiz Fernando Nascimento,1969-09-12,178.219.092-30,DF,2025-04-03
c0a2696a-6e34-433a-8523-90f7bc4074b9,Carlos Eduardo Pastor,1949-02-13,507.536.831-34,RS,2026-07-19
73e34237-ef9e-4794-9382-5124ddadaf95,Breno Sales,1950-02-12,207.849.188-10,PR,2025-04-11
873967d9-73f7-4a74-b11a-c66e428f1986,Sr. Anthony Gabriel da Cruz,1962-04-10,514.841.648-15,RJ,2025-05-25
9352f7ba-1a02-4e58-8b12-64e8b27f9f94,Murilo Campos,1953-06-08,247.010.313-70,AC,2025-11-03
65194898-4e6f-47a9-a940-46d846c06518,Aylla Nogueira,1998-08-30,484.484.885-67,ES,2025-02-11
8ebd4700-7d3f-4c56-90d9-2845db4ad43d,Dra. Melissa Mendonça,1978-02-25,178.230.365-40,TO,2025-11-07
da498de3-aaf9-4133-8082-4a0ab2b5f6f0,Catarina Novaes,1943-06-27,722.662.845-76,SP,2025-12-16
870bc426-5370-4390-b0a3-f3f9ccb27af3,Gael Moraes,1968-01-06,594.542.047-19,MS,2024-09-03
ac305bf7-3f31-407d-9337-0545a6b8d20a,Benicio Correia,2005-06-17,898.095.534-04,CE,2025-02-21
2a04f3af-07b1-4e1b-8c2e-47642edd3468,Luigi Costa,1950-05-04,179.713.573-01,MT,2025-05-04
0ad8e141-9d43-4f3d-9d3d-d719357969b8,Srta. Sophie Ribeiro,1985-01-25,191.141.727-86,MT,2025-08-08
65489e71-d661-44a5-8cb0-e141eada1810,Cecilia Barbosa,1988-09-21,090.460.107-67,SE,2026-04-19
d102ad42-93ff-491b-8f84-9ba7d3991e29,Marcelo Jesus,2008-06-21,655.170.681-67,MG,2024-11-07
f821843d-7eb8-400f-8421-a8c1e826adc0,Emanuelly Aragão,2002-09-02,966.365.480-31,MA,2024-08-28
ce17188c-aa37-4935-b9b4-51de95c867ed,Cauê Novaes,1982-03-29,231.731.029-09,RO,2025-04-06
cef21ea8-454a-4b74-900d-57c7689fac5c,Melissa Porto,1949-12-31,691.762.545-38,PE,2025-10-12
1bdf1b3e-1127-4468-924c-8b6b2383e51c,Luiza da Paz,1949-09-27,372.621.252-55,MT,2025-09-25
d517c2ca-b21c-4183-a010-616b848cc6a5,Luana Rocha,2003-01-01,213.260.410-39,DF,2026-02-14
26d9301f-8b48-41a0-90f9-e11470401417,Isabela Caldeira,1961-01-06,508.338.754-80,RN,2025-11-06
480ac09c-bf36-42d0-bdc6-259140cfcc97,Eduardo Oliveira,1959-08-21,450.672.618-73,MT,2026-01-30
32a84e0d-690e-468c-bfb7-fb61941ef7d5,Liz da Conceição,1941-11-19,789.311.438-61,RS,2026-04-05
0e627b92-f05e-4ab1-b491-8baabdf97378,Srta. Maria Eduarda Gonçalves,1953-10-27,016.191.969-10,ES,2024-12-23
b3edc41d-84f4-44ec-9415-9bbfc9d0ebdb,Ravy Camargo,1939-05-12,783.014.784-63,SC,2024-09-16
6b5fe54f-9604-4ff7-a508-de81f3feaa46,Isaque Pereira,1997-02-13,434.873.160-73,PA,2024-12-22
b8cbb2ac-cc4a-4e56-918c-1d2a2d50aaa8,João Vitor Nascimento,1936-02-18,349.096.949-60,RJ,2024-10-23
d4b00bd8-3bc3-4de6-8b3d-56c815d5e424,Ana Sophia Macedo,1992-11-19,902.268.176-88,MG,2025-02-26
182c2af5-08de-4712-acd2-cfca69b8d8ce,Gael Gonçalves,2002-11-05,585.851.640-41,PB,2026-02-06
d8dda3e3-f99c-4e30-b63b-cf2c4afbd503,Brenda Abreu,1974-04-04,161.254.685-74,RR,2024-08-26
bc0539e4-2283-4042-b140-2830d1a7fb26,Cauã da Cruz,1983-02-23,667.792.342-27,AM,2024-11-13
d3d89110-9acd-4e63-9198-2e690f98d8f7,Allana Correia,1938-06-12,186.412.972-19,AL,2025-06-07
c2b4d131-0214-44e6-97b2-cfd05408255e,Sr. Ravi Duarte,1987-05-17,775.239.979-91,PE,2026-07-08
7a8551ed-7994-4f10-a720-e67b9cbb4a82,Ana Beatriz da Conceição,1961-05-12,009.608.493-47,MT,2025-03-07
2939ea94-6bdd-47f7-96e0-d5a570ad7bfa,Daniel Garcia,1967-04-18,472.701.438-76,MA,2025-04-11
8216ed0a-60ed-4657-baa5-306d0620c8dd,Ana Clara Fernandes,1995-09-04,129.320.896-93,RR,2025-06-02
53d74415-8262-41c1-8227-15d730482588,João Felipe Cavalcanti,1965-03-08,137.597.890-25,SC,2025-11-27
2cda5477-8bba-4279-b55f-f82ee4ba2b58,Murilo Montenegro,1998-05-16,067.201.460-52,SC,2025-03-25
5a456bb1-7933-4392-87aa-4d7d8cb3e351,Maria Sá,1999-11-22,371.313.491-85,DF,2024-12-10
1e7fa311-37f1-4caa-b51d-997cde705c50,Mathias Moreira,1990-08-20,815.042.136-82,PA,2024-10-14
103b3b8d-c7ba-4835-bee0-1026294efb49,Maria Alice Novaes,1942-06-23,622.589.210-33,MS,2026-05-11
4895873f-e12b-4d1a-9a7e-9bf79ebd5f17,Diego Montenegro,1984-06-20,377.184.231-63,PR,2025-10-04
676baa4e-f7ba-4263-bd4d-6c75796a800c,Agatha Rios,1959-11-08,806.782.132-05,RN,2024-09-03
ee786a7d-d291-4c80-a543-1b29f6baa16d,Gael Azevedo,1947-02-03,727.881.413-64,BA,2026-04-18
bdb4a1df-11a6-4c51-a4ad-6371d757c018,Sabrina Pimenta,1968-08-13,315.488.354-59,DF,2024-10-03
78fd4b4f-83f8-4884-9e98-559e03c26a5b,Sr. Henrique Moraes,1982-02-12,164.407.062-40,GO,2026-04-22
5dd095a6-10e8-41db-97d5-6e294ae77ed8,Maria Liz Nunes,1940-03-10,371.957.662-50,SE,2025-06-21
002a3212-58df-426b-89b0-45bacef33a79,Gabrielly Santos,1936-02-02,809.684.023-36,PE,2025-10-20
d7e16c73-a09d-4632-926a-3a22c41f96fb,Cauã Pereira,1997-03-06,131.208.735-53,PA,2024-08-24
602060c0-3e14-47e3-ad9c-959691129f5a,Sra. Alícia Cavalcante,1964-12-30,939.380.068-34,RS,2024-11-04
19397062-f7be-41cb-b5a1-7fe32636f7c6,André Fogaça,1953-01-28,995.899.464-79,PI,2025-04-23
e0ea1d0e-5bbe-492f-a4d1-688df3fa4470,Cecilia Fonseca,1958-01-28,373.541.467-03,PE,2025-09-01
c6e843bf-ff83-492d-a990-ebd78ac0d2b6,Sr. Ravi da Cunha,1953-07-07,909.029.491-24,MG,2025-01-18
bdf5461f-4acc-4e12-83c6-78f72701cdb8,Erick Mendes,1958-03-18,203.513.444-07,RR,2025-09-07
e9754ed0-1226-4362-b211-773db814fe8e,Maria Alice Garcia,1937-12-24,346.464.135-54,PR,2026-07-31
